time,weight,,,,
2383.377463,19.9,,,,
2383.488719,19.9,,,,
2383.584527,19.9,,,,
2383.695774,19.8,,,,
2383.793594,19.8,,,,
2383.903314,19.8,,,,
2384.000025,19.7,,,,
2384.111764,19.7,,,,
2384.207469,19.7,,,,
2384.319606,19.7,,,,
2384.416345,19.7,,,,
2384.528049,19.7,,,,
2384.62383,19.7,,,,
2384.73649,19.7,,,,
2384.832233,19.7,,,,
2384.943971,19.7,,,,
2385.040674,19.7,,,,
2385.152336,19.7,,,,
2385.248117,19.7,,,,
2385.360994,19.7,,,,
2385.458873,19.7,,,,
2385.569177,19.7,,,,
2385.665969,19.7,,,,
2385.77901,19.7,,,,
2385.873691,19.7,,,,
2385.985763,19.7,,,,
2386.081614,19.7,,,,
2386.193666,19.7,,,,
2386.289572,19.8,,,,
2386.403326,19.8,,,,
2386.499163,19.8,,,,
2386.61013,19.8,,,,
2386.706283,19.8,,,,
2386.817438,19.8,,,,
2386.914198,19.8,,,,
2387.027844,19.8,,,,
2387.122262,19.8,,,,
2387.234404,19.8,,,,
2387.329658,19.8,,,,
2387.442335,19.8,,,,
2387.554523,19.8,,,,
2387.666546,19.9,,,,
2387.762605,19.9,,,,
2387.874614,20,,,,
2387.970745,20,,,,
2388.067334,19.9,,,,
2388.178863,19.9,,,,
2388.274974,19.9,,,,
2388.38717,19.9,,,,
2388.482853,19.9,,,,
2388.595345,19.9,,,,
2388.692955,19.9,,,,
2388.803473,19.9,,,,
2388.899178,19.9,,,,
2389.01109,19.9,,,,
2389.109136,19.9,,,,
2389.219103,19.9,,,,
2389.317293,19.9,,,,
2389.427612,19.8,,,,
2389.524495,19.8,,,,
2389.636677,19.8,,,,
2389.733605,19.8,,,,
2389.843263,19.8,,,,
2389.94029,19.8,,,,
2390.053421,19.8,,,,
2390.149162,19.8,,,,
2390.260378,19.8,,,,
2390.356339,19.8,,,,
2390.46849,19.8,,,,
2390.564466,19.8,,,,
2390.676851,19.8,,,,
2390.772902,19.8,,,,
2390.88468,19.8,,,,
2390.980446,19.8,,,,
2391.093793,19.8,,,,
2391.204553,19.8,,,,
2391.301197,19.8,,,,
2391.413153,19.8,,,,
2391.509186,19.8,,,,
2391.622361,19.8,,,,
2391.718591,19.8,,,,
2391.829046,19.9,,,,
2391.925583,19.9,,,,
2392.037788,19.9,,,,
2392.134506,19.9,,,,
2392.247417,19.9,,,,
2392.34307,19.9,,,,
2392.454556,19.9,,,,
2392.55019,19.9,,,,
2392.661954,19.8,,,,
2392.759192,19.8,,,,
2392.870315,19.8,,,,
2392.96789,19.8,,,,
2393.078095,19.9,,,,
2393.174497,19.9,,,,
2393.288038,19.9,,,,
2393.382024,19.9,,,,
2393.49464,19.9,,,,
2393.590421,19.9,,,,
2393.704307,19.9,,,,
2393.799168,19.9,,,,
2393.910559,19.9,,,,
2394.007271,19.9,,,,
2394.11916,19.9,,,,
2394.215378,19.9,,,,
2394.32689,19.9,,,,
2394.422642,19.9,,,,
2394.536884,19.9,,,,
2394.648924,19.9,,,,
2394.74453,19.9,,,,
2394.855494,19.9,,,,
2394.953184,19.9,,,,
2395.06453,19.9,,,,
2395.159173,19.9,,,,
2395.271828,19.9,,,,
2395.369177,19.9,,,,
2395.478975,19.9,,,,
2395.575991,19.9,,,,
2395.68837,19.9,,,,
2395.78455,19.9,,,,
2395.897758,19.9,,,,
2395.993326,19.9,,,,
2396.104143,19.9,,,,
2396.200387,19.9,,,,
2396.314234,19.9,,,,
2396.409179,19.9,,,,
2396.520436,19.9,,,,
2396.61812,19.9,,,,
2396.728333,19.9,,,,
2396.824528,19.9,,,,
2396.936074,19.9,,,,
2397.032517,19.9,,,,
2397.146564,19.9,,,,
2397.241735,19.9,,,,
2397.354301,19.9,,,,
2397.448857,19.9,,,,
2397.561174,19.9,,,,
2397.658871,19.9,,,,
2397.769183,19.9,,,,
2397.867006,20,,,,
2397.977417,20,,,,
2398.073431,19.9,,,,
2398.185711,19.9,,,,
2398.28319,19.9,,,,
2398.393281,19.8,,,,
2398.489205,19.9,,,,
2398.601863,19.9,,,,
2398.699185,19.9,,,,
2398.809756,19.9,,,,
2398.907573,19.9,,,,
2399.017419,19.9,,,,
2399.114293,19.9,,,,
2399.227264,19.9,,,,
2399.324242,19.9,,,,
2399.434546,19.9,,,,
2399.530495,19.9,,,,
2399.644241,19.9,,,,
2399.739118,19.9,,,,
2399.850441,19.9,,,,
2399.948307,19.9,,,,
2400.058834,19.9,,,,
2400.170953,19.9,,,,
2400.284537,19.9,,,,
2400.379215,19.9,,,,
2400.492058,19.9,,,,
2400.588901,19.9,,,,
2400.684538,19.9,,,,
2400.796981,19.8,,,,
2400.891521,19.9,,,,
2401.003781,19.9,,,,
2401.099674,19.9,,,,
2401.211372,19.9,,,,
2401.309134,19.9,,,,
2401.419192,19.9,,,,
2401.517462,19.9,,,,
2401.627842,19.9,,,,
2401.724498,19.9,,,,
2401.837542,19.9,,,,
2401.933653,19.9,,,,
2402.044101,19.9,,,,
2402.140211,19.9,,,,
2402.25246,19.9,,,,
2402.3482,19.9,,,,
2402.460298,19.9,,,,
2402.555854,19.9,,,,
2402.668312,19.9,,,,
2402.764481,19.9,,,,
2402.876686,19.9,,,,
2402.973777,19.9,,,,
2403.084599,19.9,,,,
2403.180942,19.9,,,,
2403.293383,19.9,,,,
2403.389078,19.9,,,,
2403.502825,19.9,,,,
2403.596806,19.9,,,,
2403.709185,19.9,,,,
2403.821695,19.9,,,,
2403.918906,19.9,,,,
2404.029245,19.9,,,,
2404.125654,19.9,,,,
2404.237672,19.9,,,,
2404.334502,19.9,,,,
2404.447411,19.9,,,,
2404.543293,19.9,,,,
2404.654534,19.9,,,,
2404.749182,19.9,,,,
2404.862534,19.9,,,,
2404.957762,19.9,,,,
2405.070324,19.9,,,,
2405.1664,19.9,,,,
2405.279102,19.9,,,,
2405.374551,20,,,,
2405.487524,20,,,,
2405.582485,20,,,,
2405.694519,20,,,,
2405.790759,20,,,,
2405.902874,20,,,,
2405.999137,20,,,,
2406.110535,20,,,,
2406.207191,20,,,,
2406.319164,20,,,,
2406.415166,20,,,,
2406.527354,20,,,,
2406.624151,20,,,,
2406.736965,20,,,,
2406.832128,20,,,,
2406.943375,20,,,,
2407.039183,20,,,,
2407.153054,20,,,,
2407.247719,20,,,,
2407.359687,19.9,,,,
2407.472188,19.9,,,,
2407.568709,19.9,,,,
2407.680202,19.9,,,,
2407.776045,19.9,,,,
2407.888188,19.9,,,,
2407.984546,19.9,,,,
2408.096103,19.9,,,,
2408.192374,19.9,,,,
2408.304562,20,,,,
2408.400311,19.9,,,,
2408.514237,19.9,,,,
2408.609102,19.9,,,,
2408.720425,20,,,,
2408.817412,20,,,,
2408.929139,20,,,,
2409.02454,20,,,,
2409.12103,20,,,,
2409.233145,20,,,,
2409.329155,20,,,,
2409.442734,20,,,,
2409.553153,20,,,,
2409.649252,20,,,,
2409.762092,20,,,,
2409.857925,20,,,,
2409.969186,20,,,,
2410.067141,20,,,,
2410.177665,20,,,,
2410.274541,20,,,,
2410.385697,20,,,,
2410.482445,20,,,,
2410.593099,20,,,,
2410.689992,20,,,,
2410.80258,20,,,,
2410.91455,20,,,,
2411.010199,20,,,,
2411.123799,20,,,,
2411.219193,20,,,,
2411.33037,20,,,,
2411.426351,20,,,,
2411.539175,20,,,,
2411.634118,20,,,,
2411.748182,20,,,,
2411.842587,20,,,,
2411.954494,20,,,,
2412.050699,20,,,,
2412.146172,20,,,,
2412.258868,20,,,,
2412.354302,20,,,,
2412.46886,20,,,,
2412.564563,20,,,,
2412.675174,20,,,,
2412.772775,20,,,,
2412.8835,20.1,,,,
2412.979072,20.1,,,,
2413.091356,20.1,,,,
2413.187683,20,,,,
2413.299957,20,,,,
2413.413207,20,,,,
2413.508726,20,,,,
2413.603589,20,,,,
2413.715941,20,,,,
2413.813489,20,,,,
2413.923445,20,,,,
2414.036171,20,,,,
2414.133022,20,,,,
2414.244021,20,,,,
2414.340301,20,,,,
2414.452611,20,,,,
2414.54886,20,,,,
2414.65975,20,,,,
2414.756701,20,,,,
2414.869117,20,,,,
2414.964542,20,,,,
2415.078345,20,,,,
2415.174508,20,,,,
2415.284508,20,,,,
2415.380958,20,,,,
2415.49293,20,,,,
2415.588677,20,,,,
2415.701171,20,,,,
2415.798872,20,,,,
2415.909406,20,,,,
2416.006979,20.1,,,,
2416.117197,20.1,,,,
2416.213511,20.1,,,,
2416.327201,20.2,,,,
2416.421831,20.2,,,,
2416.534301,20.2,,,,
2416.647388,20.2,,,,
2416.741525,20.2,,,,
2416.85412,20.2,,,,
2416.950186,20.2,,,,
2417.063587,20.2,,,,
2417.15823,20.2,,,,
2417.270325,20.2,,,,
2417.36782,20.2,,,,
2417.479182,20.2,,,,
2417.573754,20.2,,,,
2417.686191,20.2,,,,
2417.78249,20.2,,,,
2417.894509,20.2,,,,
2417.990418,20.2,,,,
2418.104327,20.2,,,,
2418.198902,20.2,,,,
2418.310941,20.2,,,,
2418.406961,20.2,,,,
2418.519129,20.2,,,,
2418.614935,20.2,,,,
2418.726897,20.2,,,,
2418.823143,20.2,,,,
2418.935327,20.2,,,,
2419.031183,20.2,,,,
2419.142934,20.2,,,,
2419.239119,20.2,,,,
2419.351852,20.2,,,,
2419.447949,20.2,,,,
2419.559557,20.2,,,,
2419.656514,20.1,,,,
2419.769125,20.1,,,,
2419.864555,20.1,,,,
2419.975687,20.1,,,,
2420.089187,20.1,,,,
2420.183146,20,,,,
2420.297794,20.1,,,,
2420.393775,20.1,,,,
2420.50446,20.1,,,,
2420.600283,20.1,,,,
2420.711525,20.1,,,,
2420.808935,20.1,,,,
2420.920291,20.1,,,,
2421.017382,20.1,,,,
2421.129158,20.1,,,,
2421.224797,20.1,,,,
2421.336903,20.1,,,,
2421.433202,20.1,,,,
2421.54483,20.1,,,,
2421.640893,20.1,,,,
2421.737253,20.1,,,,
2421.849087,20.1,,,,
2421.945117,20.1,,,,
2422.057509,20.1,,,,
2422.153172,20.1,,,,
2422.265537,20.1,,,,
2422.361293,20,,,,
2422.473341,20,,,,
2422.569161,20,,,,
2422.681936,20,,,,
2422.794237,20,,,,
2422.889178,20,,,,
2423.001214,20,,,,
2423.098903,20.1,,,,
2423.20946,20.1,,,,
2423.306287,20.2,,,,
2423.417915,20.2,,,,
2423.51455,20.2,,,,
2423.626099,20.2,,,,
2423.739145,20.2,,,,
2423.834495,20.2,,,,
2423.948118,20.3,,,,
2424.042788,20.2,,,,
2424.154486,20.2,,,,
2424.250534,20.2,,,,
2424.364381,20.2,,,,
2424.459364,20.3,,,,
2424.572489,20.3,,,,
2424.667851,20.3,,,,
2424.77913,20.3,,,,
2424.875415,20.3,,,,
2424.986733,20.3,,,,
2425.083285,20.3,,,,
2425.19513,20.3,,,,
2425.291163,20.3,,,,
2425.389041,20.3,,,,
2425.499187,20.3,,,,
2425.595763,20.3,,,,
2425.707458,20.3,,,,
2425.819195,20.3,,,,
2425.915603,20.3,,,,
2426.027564,20.3,,,,
2426.123185,20.3,,,,
2426.219637,20.3,,,,
2426.333636,20.3,,,,
2426.429191,20.3,,,,
2426.539845,20.3,,,,
2426.63668,20.3,,,,
2426.748343,20.3,,,,
2426.844515,20.3,,,,
2426.956873,20.3,,,,
2427.069179,20.3,,,,
2427.164339,20.3,,,,
2427.276503,20.3,,,,
2427.372704,20.3,,,,
2427.484703,20.3,,,,
2427.581742,20.3,,,,
2427.694519,20.3,,,,
2427.788521,20.3,,,,
2427.901033,20.3,,,,
2427.997815,20.3,,,,
2428.109507,20.3,,,,
2428.205412,20.3,,,,
2428.317518,20.3,,,,
2428.413445,20.3,,,,
2428.525423,20.3,,,,
2428.621981,20.3,,,,
2428.734235,20.3,,,,
2428.829563,20.3,,,,
2428.943406,20.3,,,,
2429.039143,20.3,,,,
2429.150196,20.3,,,,
2429.263626,20.3,,,,
2429.358067,20.3,,,,
2429.469563,20.3,,,,
2429.567322,20.3,,,,
2429.679117,20.3,,,,
2429.77473,20.3,,,,
2429.886313,20.3,,,,
2429.982579,20.3,,,,
2430.094493,20.3,,,,
2430.190217,20.3,,,,
2430.302551,20.3,,,,
2430.399056,20.3,,,,
2430.494747,20.3,,,,
2430.607002,20.3,,,,
2430.704307,20.3,,,,
2430.814382,20.3,,,,
2430.911407,20.3,,,,
2431.023029,20.3,,,,
2431.119176,20.3,,,,
2431.231386,20.3,,,,
2431.344649,20.3,,,,
2431.439276,20.3,,,,
2431.553171,20.3,,,,
2431.647863,20.3,,,,
2431.75986,20.3,,,,
2431.856197,20.3,,,,
2431.969123,20.3,,,,
2432.064299,20.3,,,,
2432.177674,20.3,,,,
2432.272043,20.3,,,,
2432.384631,20.3,,,,
2432.480388,20.4,,,,
2432.594239,20.4,,,,
2432.687906,20.4,,,,
2432.800286,20.4,,,,
2432.897533,20.4,,,,
2433.008868,20.4,,,,
2433.10451,20.4,,,,
2433.216693,20.4,,,,
2433.314283,20.4,,,,
2433.424717,20.4,,,,
2433.520518,20.4,,,,
2433.632989,20.4,,,,
2433.729153,20.4,,,,
2433.842175,20.4,,,,
2433.936201,20.3,,,,
2434.049119,20.3,,,,
2434.146977,20.3,,,,
2434.258998,20.3,,,,
2434.353391,20.3,,,,
2434.465552,20.3,,,,
2434.563183,20.3,,,,
2434.674476,20.3,,,,
2434.76916,20.3,,,,
2434.881511,20.3,,,,
2434.978081,20.3,,,,
2435.090374,20.3,,,,
2435.185866,20.3,,,,
2435.298322,20.3,,,,
2435.394242,20.3,,,,
2435.505696,20.3,,,,
2435.602377,20.3,,,,
2435.714237,20.3,,,,
2435.82803,20.3,,,,
2435.922656,20.3,,,,
2436.034194,20.3,,,,
2436.130555,20.3,,,,
2436.244339,20.3,,,,
2436.33887,20.3,,,,
2436.450727,20.3,,,,
2436.564242,20.3,,,,
2436.659187,20.3,,,,
2436.771163,20.4,,,,
2436.868892,20.4,,,,
2436.978903,20.4,,,,
2437.075404,20.4,,,,
2437.188892,20.4,,,,
2437.283342,20.4,,,,
2437.379171,20.4,,,,
2437.490999,20.4,,,,
2437.587448,20.4,,,,
2437.699243,20.4,,,,
2437.795326,20.4,,,,
2437.907064,20.4,,,,
2438.003768,20.4,,,,
2438.115507,20.4,,,,
2438.211214,20.5,,,,
2438.323911,20.5,,,,
2438.435615,20.5,,,,
2438.531464,20.5,,,,
2438.644204,20.5,,,,
2438.740305,20.5,,,,
2438.854237,20.4,,,,
2438.948467,20.4,,,,
2439.06035,20.4,,,,
2439.15825,20.4,,,,
2439.252443,20.4,,,,
2439.364572,20.4,,,,
2439.460839,20.4,,,,
2439.573131,20.4,,,,
2439.669133,20.4,,,,
2439.781994,20.4,,,,
2439.877126,20.4,,,,
2439.988891,20.4,,,,
2440.101605,20.5,,,,
2440.1972,20.5,,,,
2440.309175,20.6,,,,
2440.40522,20.6,,,,
2440.519109,20.5,,,,
2440.613678,20.6,,,,
2440.727314,20.6,,,,
2440.821644,20.6,,,,
2440.933513,20.6,,,,
2441.03019,20.6,,,,
2441.143831,20.6,,,,
2441.238346,20.6,,,,
2441.350284,20.6,,,,
2441.446526,20.6,,,,
2441.557585,20.6,,,,
2441.654253,20.6,,,,
2441.76651,20.6,,,,
2441.862373,20.6,,,,
2441.974472,20.6,,,,
2442.088235,20.6,,,,
2442.184295,20.6,,,,
2442.294552,20.6,,,,
2442.390871,20.6,,,,
2442.504263,20.6,,,,
2442.599233,20.6,,,,
2442.712637,20.6,,,,
2442.807285,20.6,,,,
2442.919178,20.6,,,,
2443.015397,20.6,,,,
2443.127368,20.6,,,,
2443.224505,20.6,,,,
2443.335537,20.6,,,,
2443.43169,20.5,,,,
2443.529108,20.5,,,,
2443.638967,20.5,,,,
2443.737407,20.5,,,,
2443.847905,20.4,,,,
2443.944545,20.4,,,,
2444.055496,20.5,,,,
2444.167236,20.5,,,,
2444.263939,20.5,,,,
2444.375678,20.5,,,,
2444.473694,20.5,,,,
2444.584509,20.5,,,,
2444.680337,20.5,,,,
2444.792389,20.5,,,,
2444.888682,20.5,,,,
2444.984851,20.5,,,,
2445.097255,20.5,,,,
2445.209137,20.5,,,,
2445.304463,20.5,,,,
2445.418461,20.5,,,,
2445.513227,20.5,,,,
2445.625033,20.5,,,,
2445.721172,20.5,,,,
2445.834507,20.6,,,,
2445.929166,20.6,,,,
2446.042819,20.6,,,,
2446.153502,20.7,,,,
2446.249459,20.7,,,,
2446.363262,20.7,,,,
2446.459112,20.6,,,,
2446.569524,20.6,,,,
2446.667201,20.7,,,,
2446.778938,20.7,,,,
2446.874514,20.7,,,,
2446.9877,20.7,,,,
2447.081668,20.7,,,,
2447.194232,20.7,,,,
2447.290308,20.7,,,,
2447.403253,20.7,,,,
2447.498214,20.6,,,,
2447.610236,20.6,,,,
2447.706389,20.6,,,,
2447.804242,20.6,,,,
2447.914506,20.6,,,,
2448.010369,20.6,,,,
2448.124268,20.6,,,,
2448.218858,20.6,,,,
2448.330391,20.6,,,,
2448.428386,20.6,,,,
2448.538632,20.6,,,,
2448.634251,20.6,,,,
2448.747118,20.6,,,,
2448.843284,20.6,,,,
2448.956811,20.6,,,,
2449.052752,20.6,,,,
2449.164614,20.6,,,,
2449.27704,20.6,,,,
2449.371606,20.6,,,,
2449.484499,20.6,,,,
2449.579103,20.6,,,,
2449.693187,20.6,,,,
2449.787345,20.6,,,,
2449.899174,20.6,,,,
2449.995896,20.6,,,,
2450.107621,20.6,,,,
2450.203821,20.5,,,,
2450.316355,20.5,,,,
2450.41253,20.5,,,,
2450.52454,20.5,,,,
2450.620314,20.5,,,,
2450.732367,20.5,,,,
2450.828866,20.5,,,,
2450.940304,20.5,,,,
2451.036296,20.5,,,,
2451.149165,20.5,,,,
2451.260102,20.5,,,,
2451.356879,20.5,,,,
2451.469188,20.5,,,,
2451.564782,20.5,,,,
2451.676162,20.5,,,,
2451.773297,20.5,,,,
2451.884956,20.5,,,,
2451.98111,20.5,,,,
2452.094548,20.5,,,,
2452.189083,20.5,,,,
2452.301329,20.5,,,,
2452.397528,20.5,,,,
2452.509402,20.5,,,,
2452.607182,20.5,,,,
2452.717697,20.6,,,,
2452.813745,20.6,,,,
2452.909112,20.5,,,,
2453.023707,20.5,,,,
2453.118177,20.5,,,,
2453.229196,20.5,,,,
2453.343626,20.5,,,,
2453.438026,20.5,,,,
2453.53455,20.5,,,,
2453.646836,20.5,,,,
2453.744241,20.5,,,,
2453.854332,20.5,,,,
2453.968017,20.5,,,,
2454.062638,20.5,,,,
2454.174547,20.6,,,,
2454.270236,20.5,,,,
2454.3843,20.5,,,,
2454.479182,20.5,,,,
2454.590793,20.6,,,,
2454.686197,20.6,,,,
2454.799116,20.6,,,,
2454.895019,20.6,,,,
2455.008884,20.6,,,,
2455.103155,20.6,,,,
2455.215444,20.6,,,,
2455.327843,20.6,,,,
2455.423499,20.6,,,,
2455.535762,20.6,,,,
2455.631287,20.6,,,,
2455.743683,20.6,,,,
2455.839142,20.6,,,,
2455.951703,20.5,,,,
2456.048148,20.5,,,,
2456.159122,20.5,,,,
2456.257735,20.5,,,,
2456.369183,20.5,,,,
2456.464507,20.5,,,,
2456.560374,20.5,,,,
2456.673775,20.5,,,,
2456.76789,20.5,,,,
2456.880343,20.5,,,,
2456.976638,20.5,,,,
2457.089145,20.5,,,,
2457.183635,20.5,,,,
2457.296647,20.5,,,,
2457.394282,20.5,,,,
2457.504683,20.5,,,,
2457.60077,20.5,,,,
2457.713462,20.5,,,,
2457.809125,20.5,,,,
2457.922707,20.5,,,,
2458.018117,20.5,,,,
2458.129264,20.5,,,,
2458.225534,20.5,,,,
2458.337531,20.5,,,,
2458.449156,20.5,,,,
2458.546379,20.5,,,,
2458.659327,20.5,,,,
2458.753983,20.5,,,,
2458.865668,20.5,,,,
2458.977946,20.5,,,,
2459.07455,20.5,,,,
2459.185875,20.5,,,,
2459.282922,20.5,,,,
2459.394553,20.5,,,,
2459.490161,20.5,,,,
2459.602036,20.5,,,,
2459.69833,20.5,,,,
2459.793688,20.5,,,,
2459.90791,20.5,,,,
2460.002666,20.5,,,,
2460.11449,20.5,,,,
2460.210381,20.5,,,,
2460.324239,20.5,,,,
2460.41905,20.5,,,,
2460.530503,20.5,,,,
2460.628867,20.5,,,,
2460.738593,20.5,,,,
2460.835214,20.5,,,,
2460.947984,20.5,,,,
2461.043134,20.5,,,,
2461.155701,20.5,,,,
2461.250419,20.5,,,,
2461.363284,20.5,,,,
2461.459101,20.5,,,,
2461.573165,20.5,,,,
2461.667391,20.5,,,,
2461.779292,20.5,,,,
2461.875758,20.5,,,,
2461.98708,20.5,,,,
2462.082825,20.5,,,,
2462.195786,20.5,,,,
2462.291574,20.5,,,,
2462.403434,20.5,,,,
2462.499135,20.5,,,,
2462.611906,20.5,,,,
2462.708044,20.5,,,,
2462.819986,20.5,,,,
2462.93208,20.5,,,,
2463.044506,20.5,,,,
2463.140302,20.5,,,,
2463.252164,20.5,,,,
2463.348867,20.5,,,,
2463.460471,20.5,,,,
2463.558344,20.5,,,,
2463.654384,20.5,,,,
2463.764683,20.5,,,,
2463.860935,20.5,,,,
2463.974537,20.5,,,,
2464.068884,20.5,,,,
2464.181377,20.5,,,,
2464.277222,20.5,,,,
2464.389707,20.5,,,,
2464.485096,20.5,,,,
2464.599124,20.5,,,,
2464.694242,20.5,,,,
2464.805126,20.5,,,,
2464.90149,20.5,,,,
2465.014516,20.5,,,,
2465.110122,20.5,,,,
2465.22354,20.5,,,,
2465.318548,20.5,,,,
2465.430386,20.5,,,,
2465.527222,20.5,,,,
2465.63916,20.5,,,,
2465.733735,20.6,,,,
2465.846403,20.6,,,,
2465.942574,20.6,,,,
2466.054496,20.5,,,,
2466.150388,20.5,,,,
2466.262724,20.5,,,,
2466.358555,20.5,,,,
2466.470654,20.5,,,,
2466.567277,20.5,,,,
2466.678948,20.5,,,,
2466.774874,20.5,,,,
2466.88678,20.5,,,,
2466.983228,20.5,,,,
2467.095157,20.5,,,,
2467.207117,20.5,,,,
2467.30287,20.5,,,,
2467.417075,20.5,,,,
2467.51179,20.5,,,,
2467.624559,20.5,,,,
2467.719707,20.5,,,,
2467.832325,20.5,,,,
2467.927106,20.5,,,,
2468.039179,20.5,,,,
2468.135304,20.4,,,,
2468.249143,20.4,,,,
2468.343532,20.4,,,,
2468.456114,20.4,,,,
2468.553619,20.4,,,,
2468.664008,20.4,,,,
2468.760319,20.4,,,,
2468.872474,20.4,,,,
2468.967922,20.5,,,,
2469.0804,20.5,,,,
2469.177354,20.5,,,,
2469.289176,20.5,,,,
2469.383934,20.5,,,,
2469.496801,20.5,,,,
2469.592912,20.6,,,,
2469.704518,20.6,,,,
2469.801097,20.6,,,,
2469.914497,20.6,,,,
2470.008914,20.6,,,,
2470.122845,20.6,,,,
2470.217912,20.6,,,,
2470.329104,20.6,,,,
2470.425313,20.6,,,,
2470.537507,20.6,,,,
2470.649095,20.6,,,,
2470.745356,20.6,,,,
2470.859072,20.6,,,,
2470.953158,20.6,,,,
2471.065786,20.6,,,,
2471.161959,20.6,,,,
2471.274241,20.6,,,,
2471.369826,20.6,,,,
2471.483625,20.6,,,,
2471.57776,20.6,,,,
2471.69035,20.6,,,,
2471.78633,20.6,,,,
2471.898887,20.6,,,,
2471.994318,20.6,,,,
2472.108021,20.6,,,,
2472.203899,20.6,,,,
2472.314415,20.6,,,,
2472.41047,20.6,,,,
2472.522843,20.6,,,,
2472.619099,20.6,,,,
2472.730817,20.6,,,,
2472.827848,20.6,,,,
2472.939214,20.7,,,,
2473.034941,20.7,,,,
2473.147294,20.6,,,,
2473.24429,20.6,,,,
2473.355403,20.6,,,,
2473.451345,20.6,,,,
2473.563638,20.6,,,,
2473.659175,20.6,,,,
2473.773158,20.6,,,,
2473.8673,20.6,,,,
2473.979336,20.6,,,,
2474.075619,20.6,,,,
2474.189189,20.6,,,,
2474.283926,20.6,,,,
2474.39754,20.6,,,,
2474.491243,20.6,,,,
2474.603283,20.6,,,,
2474.700387,20.6,,,,
2474.8127,20.6,,,,
2474.908388,20.6,,,,
2475.021978,20.6,,,,
2475.116351,20.6,,,,
2475.229181,20.6,,,,
2475.324562,20.6,,,,
2475.438132,20.6,,,,
2475.532691,20.6,,,,
2475.644546,20.6,,,,
2475.758098,20.6,,,,
2475.868926,20.6,,,,
2475.96477,20.6,,,,
2476.077187,20.5,,,,
2476.174538,20.5,,,,
2476.269113,20.5,,,,
2476.381489,20.5,,,,
2476.476593,20.5,,,,
2476.588817,20.5,,,,
2476.687086,20.5,,,,
2476.798146,20.5,,,,
2476.893723,20.5,,,,
2477.007426,20.5,,,,
2477.101213,20.5,,,,
2477.214239,20.6,,,,
2477.310051,20.6,,,,
2477.422065,20.6,,,,
2477.518311,20.6,,,,
2477.630153,20.5,,,,
2477.726045,20.5,,,,
2477.837464,20.5,,,,
2477.934665,20.5,,,,
2478.046171,20.5,,,,
2478.158429,20.5,,,,
2478.254553,20.5,,,,
2478.366865,20.5,,,,
2478.46431,20.5,,,,
2478.574281,20.5,,,,
2478.670429,20.5,,,,
2478.782914,20.5,,,,
2478.878777,20.5,,,,
2478.990813,20.5,,,,
2479.086558,20.5,,,,
2479.199175,20.5,,,,
2479.29669,20.5,,,,
2479.407945,20.5,,,,
2479.504542,20.6,,,,
2479.615017,20.6,,,,
2479.713041,20.6,,,,
2479.824487,20.6,,,,
2479.919135,20.6,,,,
2480.03147,20.7,,,,
2480.127738,20.7,,,,
2480.239369,20.7,,,,
2480.337326,20.7,,,,
2480.448419,20.7,,,,
2480.544232,20.7,,,,
2480.656194,20.7,,,,
2480.752015,20.7,,,,
2480.864467,20.6,,,,
2480.96025,20.6,,,,
2481.073046,20.7,,,,
2481.169137,20.7,,,,
2481.280401,20.7,,,,
2481.376422,20.6,,,,
2481.488503,20.6,,,,
2481.584467,20.6,,,,
2481.696617,20.7,,,,
2481.809183,20.7,,,,
2481.904546,20.7,,,,
2482.016766,20.7,,,,
2482.113983,20.7,,,,
2482.224551,20.7,,,,
2482.322705,20.7,,,,
2482.432889,20.7,,,,
2482.529184,20.7,,,,
2482.640556,20.7,,,,
2482.736771,20.7,,,,
2482.849208,20.7,,,,
2482.945573,20.7,,,,
2483.041599,20.7,,,,
2483.153337,20.7,,,,
2483.249198,20.7,,,,
2483.36201,20.7,,,,
2483.459153,20.7,,,,
2483.570147,20.7,,,,
2483.665769,20.7,,,,
2483.779171,20.7,,,,
2483.873673,20.7,,,,
2483.987838,20.7,,,,
2484.082527,20.7,,,,
2484.194398,20.7,,,,
2484.290353,20.7,,,,
2484.404236,20.7,,,,
2484.498166,20.7,,,,
2484.611587,20.7,,,,
2484.706772,20.7,,,,
2484.819137,20.7,,,,
2484.93075,20.7,,,,
2485.026989,20.7,,,,
2485.124509,20.7,,,,
2485.235002,20.7,,,,
2485.348864,20.7,,,,
2485.459105,20.7,,,,
2485.555296,20.7,,,,
2485.66631,20.7,,,,
2485.763266,20.7,,,,
2485.87577,20.6,,,,
2485.973145,20.6,,,,
2486.083758,20.7,,,,
2486.179146,20.7,,,,
2486.276103,20.6,,,,
2486.389174,20.7,,,,
2486.484487,20.7,,,,
2486.595757,20.7,,,,
2486.692203,20.7,,,,
2486.804238,20.7,,,,
2486.900078,20.7,,,,
2487.013823,20.7,,,,
2487.107974,20.7,,,,
2487.221958,20.7,,,,
2487.317918,20.7,,,,
2487.429093,20.7,,,,
2487.524539,20.7,,,,
2487.638165,20.7,,,,
2487.732369,20.7,,,,
2487.844545,20.7,,,,
2487.940514,20.7,,,,
2488.054283,20.7,,,,
2488.148482,20.7,,,,
2488.261114,20.7,,,,
2488.357635,20.7,,,,
2488.46915,20.7,,,,
2488.565151,20.7,,,,
2488.678971,20.7,,,,
2488.773422,20.7,,,,
2488.885553,20.7,,,,
